Peptide_Index	prediction_probability	prediction_label
21572	0.5102672	1
21573	0.52101475	1
21574	0.51977354	1
21575	0.5430677	1
21576	0.5596603	1
21577	0.60333514	1
21579	0.53274506	1
21580	0.51249546	1
21581	0.5995078	1
21582	0.6076432	1
21583	0.528804	1
21584	0.54287225	1
21585	0.52975965	1
21586	0.5244331	1
21587	0.5190264	1
21588	0.5105628	1
21590	0.58274764	1
21591	0.529394	1
21592	0.525382	1
21593	0.5250639	1
21594	0.5319685	1
21595	0.5135629	1
21596	0.5216029	1
21597	0.5185052	1
21598	0.52101475	1
21599	0.52908725	1
21600	0.51778936	1
21601	0.54357284	1
21602	0.5262123	1
21603	0.5569967	1
21604	0.5225168	1
21605	0.52346164	1
21606	0.6097867	1
21607	0.60849273	1
21609	0.5296205	1
21610	0.52451676	1
21611	0.5214674	1
21612	0.5343774	1
21613	0.5325692	1
21614	0.503706	1
21615	0.51551545	1
21616	0.52455485	1
21617	0.5140614	1
21618	0.51766247	1
21619	0.520205	1
21621	0.5599769	1
21622	0.51970154	1
21623	0.5454894	1
21624	0.5416213	1
21625	0.52930045	1
21627	0.5810572	1
21628	0.54486626	1
21629	0.5299645	1
21631	0.5277596	1
21632	0.5381081	1
21633	0.532395	1
21634	0.51470315	1
21635	0.6050899	1
21637	0.52702665	1
21638	0.5388013	1
21639	0.6099495	1
21640	0.59877807	1
21641	0.516678	1
21642	0.5084027	1
21643	0.51375717	1
21644	0.5295782	1
21645	0.5165973	1
21646	0.61640537	1
21647	0.52101475	1
21648	0.52827173	1
21649	0.5122548	1
21650	0.58535385	1
21651	0.53986114	1
21652	0.6903078	1
21653	0.54016995	1
21655	0.53378165	1
21657	0.52305895	1
21658	0.5025277	1
21659	0.5061018	1
21660	0.5225168	1
21661	0.5217884	1
21662	0.6918666	1
21664	0.54056036	1
21665	0.51471543	1
21666	0.5032945	1
21667	0.60574925	1
21668	0.5995673	1
21669	0.52876437	1
21670	0.5169192	1
21672	0.51694363	1
21673	0.52876437	1
21674	0.50016254	1
21675	0.6012908	1
21676	0.52207893	1
21677	0.52101475	1
21678	0.5156452	1
21679	0.53204453	1
21680	0.5281724	1
21681	0.51977354	1
21682	0.52988565	1
21683	0.5226376	1
21685	0.50223315	1
21686	0.58181465	1
21687	0.52422416	1
21688	0.5178213	1
21689	0.51716673	1
21690	0.511653	1
21691	0.524235	1
21692	0.51884955	1
21694	0.5066705	1
21696	0.52402383	1
21697	0.5061271	1
21698	0.5830879	1
21699	0.5952817	1
21700	0.5307525	1
21701	0.510327	1
21702	0.53723955	1
21703	0.52975965	1
21704	0.5239969	1
21705	0.53505	1
21706	0.5378014	1
21707	0.5173416	1
21709	0.5246882	1
21710	0.6158477	1
21711	0.5200963	1
21712	0.5239279	1
21713	0.5242762	1
21714	0.53606534	1
21715	0.52875876	1
21716	0.5284909	1
21717	0.5288058	1
21718	0.52215356	1
21719	0.51033086	1
21722	0.526584	1
21723	0.54809177	1
21724	0.52193856	1
21725	0.5280136	1
21726	0.51238227	1
21727	0.5348593	1
21728	0.52715015	1
21729	0.5276139	1
21730	0.52332854	1
21731	0.5107178	1
21732	0.5123632	1
21733	0.5715096	1
21734	0.5242599	1
21735	0.5216776	1
21736	0.5067344	1
21737	0.6899441	1
21738	0.5108753	1
21739	0.50595456	1
21740	0.53207386	1
21741	0.52892005	1
21742	0.52917933	1
21743	0.5315612	1
21744	0.5216287	1
21745	0.5279012	1
21746	0.52101475	1
21747	0.53829426	1
21748	0.5148098	1
21749	0.51218385	1
21750	0.52975965	1
21751	0.5056047	1
21753	0.520205	1
21754	0.50386477	1
21755	0.54850036	1
21756	0.5245603	1
21757	0.50895584	1
21758	0.51503927	1
21759	0.58181465	1
21760	0.50523776	1
21761	0.5086355	1
21762	0.5585646	1
21763	0.5162698	1
21764	0.58274764	1
21765	0.5217111	1
21766	0.57966745	1
21767	0.5145706	1
21768	0.52101475	1
21769	0.51855445	1
21770	0.50638026	1
21771	0.54617655	1
21772	0.53204453	1
21774	0.52075326	1
21775	0.5078038	1
21776	0.51977354	1
21777	0.5082126	1
21779	0.5349243	1
21780	0.68000776	1
21781	0.5305061	1
21783	0.52876437	1
21785	0.51131	1
21786	0.52247345	1
21787	0.5130888	1
21788	0.53166896	1
21789	0.6050899	1
21790	0.5295671	1
21791	0.51849663	1
21793	0.5078568	1
21794	0.5215597	1
21795	0.5257789	1
21796	0.5194714	1
21797	0.5392981	1
21798	0.5310665	1
21799	0.5904906	1
21800	0.5283848	1
21801	0.5116768	1
21802	0.5262485	1
21804	0.518016	1
21805	0.51918757	1
21806	0.53514516	1
21807	0.5280837	1
21809	0.5774675	1
21810	0.52671677	1
21811	0.5295671	1
21813	0.5489744	1
21814	0.51277244	1
21817	0.6195098	1
21818	0.51699066	1
21819	0.52101475	1
21820	0.51270705	1
21822	0.51637685	1
21823	0.5288618	1
21826	0.5029179	1
21827	0.52551305	1
21828	0.5119538	1
21829	0.5108642	1
21830	0.51711076	1
21831	0.5275273	1
21832	0.51171404	1
21833	0.5305927	1
21834	0.51604027	1
21835	0.5036688	1
21836	0.53960925	1
21837	0.5292896	1
21838	0.54416865	1
21839	0.5200963	1
21840	0.5049674	1
21841	0.6921249	1
21842	0.5056047	1
21843	0.51002455	1
21844	0.5225168	1
21846	0.5324146	1
21847	0.53055036	1
21848	0.5236249	1
21849	0.5222995	1
21850	0.52651316	1
21851	0.51988125	1
21852	0.5223095	1
21853	0.5127817	1
21854	0.5318353	1
21855	0.548679	1
21856	0.5095131	1
21857	0.5095131	1
21858	0.53741115	1
21860	0.60350883	1
21862	0.50951344	1
21863	0.5288846	1
21864	0.547846	1
21866	0.51586264	1
21868	0.5389623	1
21869	0.5218008	1
21872	0.5182831	1
21873	0.61699164	1
21874	0.53345263	1
21875	0.6009313	1
21877	0.5579514	1
21878	0.53752875	1
21879	0.5057377	1
21880	0.5119255	1
21881	0.54087985	1
21882	0.5165129	1
21883	0.52638835	1
21884	0.5419478	1
21885	0.50566065	1
21886	0.5070476	1
21888	0.52986336	1
21889	0.59964657	1
21890	0.5162088	1
21891	0.5449823	1
21892	0.5173445	1
21893	0.52101475	1
21894	0.6195868	1
21895	0.5277886	1
21896	0.54560876	1
21897	0.59080416	1
21898	0.5282345	1
21899	0.5110716	1
21900	0.6050899	1
21901	0.53606784	1
21902	0.51988125	1
21903	0.5152803	1
21904	0.5310665	1
21905	0.50352293	1
21906	0.5065581	1
21909	0.5262389	1
21910	0.5337731	1
21911	0.5593131	1
21912	0.52217346	1
21913	0.53331304	1
21914	0.54094195	1
21916	0.5189021	1
21917	0.50702035	1
21918	0.53173095	1
21919	0.50814116	1
21920	0.52216536	1
21921	0.52101475	1
21922	0.5271165	1
21924	0.5270142	1
21925	0.5003415	1
21928	0.50507075	1
21929	0.52101475	1
21930	0.5177265	1
21931	0.530436	1
21933	0.5317335	1
21934	0.5123558	1
21935	0.5384104	1
21936	0.52242625	1
21937	0.5258392	1
21938	0.5128884	1
21939	0.52038825	1
21940	0.5179209	1
21942	0.52283424	1
21943	0.5049319	1
21944	0.5265423	1
21945	0.5479044	1
21946	0.5382122	1
21947	0.52101475	1
21948	0.53603673	1
21949	0.5321396	1
21950	0.5229103	1
21951	0.5179163	1
21952	0.6098903	1
21954	0.6098903	1
21955	0.5251369	1
21956	0.52930045	1
21958	0.52543086	1
21959	0.5265846	1
21960	0.53063506	1
21961	0.5160545	1
21962	0.5347654	1
21963	0.5206994	1
21964	0.5420197	1
21966	0.53094864	1
21967	0.54307896	1
21968	0.5278501	1
21969	0.581655	1
21970	0.54087985	1
21972	0.5284749	1
21973	0.6099216	1
21974	0.50342464	1
21975	0.6252992	1
21976	0.5180713	1
21977	0.5381266	1
21978	0.6933404	1
21979	0.5433925	1
21980	0.52975965	1
21981	0.55994344	1
21982	0.53153247	1
21983	0.5190264	1
21984	0.53239113	1
21985	0.5135822	1
21986	0.51614356	1
21987	0.6098903	1
21988	0.58274764	1
21989	0.51499975	1
21990	0.5310212	1
21991	0.5194714	1
21992	0.5183023	1
21993	0.5225168	1
21994	0.5229837	1
21995	0.54547215	1
21996	0.5239279	1
21997	0.51249546	1
21999	0.5257253	1
22000	0.5299477	1
22002	0.50813	1
22003	0.5056047	1
22004	0.513802	1
22005	0.5108353	1
22006	0.53621954	1
22008	0.5302608	1
22009	0.52730465	1
22011	0.5600192	1
22012	0.5124875	1
22013	0.520205	1
22014	0.51503825	1
22015	0.5056047	1
22017	0.5022829	1
22018	0.5399331	1
22019	0.5034178	1
22020	0.5028289	1
22021	0.5130888	1
22022	0.5198357	1
22023	0.53388375	1
22024	0.54041463	1
22025	0.5164994	1
22027	0.5001394	1
22028	0.5278144	1
22029	0.50508577	1
22030	0.5140071	1
22031	0.51778936	1
22032	0.5158759	1
22033	0.6063816	1
22034	0.5240455	1
22035	0.51528317	1
22036	0.5220418	1
22037	0.5748373	1
22038	0.5008822	1
22039	0.5447126	1
22040	0.5236938	1
22041	0.53740495	1
22042	0.5627241	1
22043	0.5412057	1
22044	0.5916853	1
22045	0.5289575	1
22046	0.50394785	1
22047	0.54317415	1
22048	0.61499435	1
22049	0.50337696	1
22050	0.51533437	1
22051	0.50918925	1
22053	0.58490187	1
22054	0.51527715	1
22055	0.5008822	1
22056	0.5160823	1
22057	0.62035775	1
22058	0.512782	1
22059	0.51662534	1
22060	0.53363204	1
22061	0.51914275	1
22062	0.53311485	1
22063	0.51470315	1
22064	0.51680017	1
22066	0.53407085	1
22067	0.51893616	1
22068	0.5247126	1
22069	0.50988966	1
22070	0.53908306	1
22071	0.5496836	1
22072	0.52975965	1
22073	0.6114197	1
22074	0.5274943	1
22075	0.5456769	1
22076	0.61061114	1
22077	0.52975965	1
22078	0.5255573	1
22079	0.5034578	1
22080	0.52678937	1
22081	0.521237	1
22082	0.5133061	1
22083	0.6063413	1
22084	0.51716673	1
22085	0.52240396	1
22087	0.58318245	1
22088	0.52257895	1
22091	0.5198937	1
22092	0.53800637	1
22093	0.51534355	1
22094	0.51904154	1
22095	0.52019805	1
22098	0.53014463	1
22099	0.5423238	1
22100	0.5251938	1
22101	0.5355431	1
22102	0.51849097	1
22103	0.53763986	1
22104	0.51973635	1
22105	0.521241	1
22106	0.5257199	1
22107	0.52101475	1
22108	0.51977354	1
22109	0.59121525	1
22110	0.5303054	1
22111	0.5370916	1
22112	0.50523776	1
22113	0.51041645	1
22114	0.5281418	1
22115	0.50839084	1
22116	0.5364625	1
22118	0.5368507	1
22119	0.5110828	1
22120	0.5742717	1
22121	0.6234574	1
22122	0.522866	1
22123	0.5168326	1
22124	0.5250639	1
22125	0.5072674	1
22126	0.50668293	1
22128	0.5320174	1
22129	0.51977354	1
22131	0.53166896	1
22132	0.5246042	1
22133	0.50719666	1
22134	0.5997928	1
22135	0.520831	1
22136	0.5898078	1
22137	0.5134264	1
22138	0.5207956	1
22139	0.5295671	1
22141	0.51360565	1
22142	0.5139913	1
22143	0.68752134	1
22144	0.6147092	1
22146	0.5056047	1
22147	0.53323257	1
22148	0.53204453	1
22149	0.5194237	1
22150	0.5153202	1
22151	0.61010313	1
22152	0.594313	1
22153	0.5359619	1
22154	0.52101475	1
22155	0.53204453	1
22156	0.52261454	1
22157	0.530583	1
22158	0.5239279	1
22160	0.6093105	1
22162	0.5148323	1
22163	0.5012775	1
22164	0.69457686	1
22165	0.68967366	1
22166	0.53017366	1
22167	0.5193644	1
22168	0.55994344	1
22169	0.6773516	1
22170	0.60417295	1
22171	0.52101475	1
22172	0.52101475	1
22174	0.5285816	1
22175	0.5300222	1
22176	0.53885484	1
22177	0.6888447	1
22178	0.57684326	1
22180	0.5225168	1
22181	0.58274764	1
22182	0.51696116	1
22183	0.53166896	1
22184	0.546929	1
22185	0.53212106	1
22186	0.5026934	1
22188	0.5276139	1
22189	0.51661485	1
22191	0.5804723	1
22192	0.5349791	1
22193	0.52975965	1
22194	0.69687986	1
22195	0.5201663	1
22196	0.52531785	1
22197	0.6346758	1
22198	0.6346758	1
22200	0.53021634	1
22201	0.5332241	1
22202	0.5257199	1
22203	0.51554376	1
22204	0.6899441	1
22205	0.50854063	1
22206	0.51671374	1
22207	0.52101475	1
22208	0.53166896	1
22209	0.5388035	1
22210	0.6872307	1
22211	0.500015	1
22212	0.5028528	1
22213	0.5206994	1
22214	0.5280613	1
22215	0.51341224	1
22216	0.53851545	1
22217	0.6330223	1
22218	0.68951535	1
22219	0.5874344	1
22220	0.51045954	1
22221	0.5116768	1
22222	0.52839047	1
22223	0.51202214	1
22224	0.5038939	1
22225	0.50380385	1
22226	0.5194714	1
22227	0.5229571	1
22228	0.6053875	1
22229	0.54030776	1
22230	0.51288015	1
22232	0.53618807	1
22233	0.5303054	1
22235	0.51533437	1
22237	0.53162986	1
22238	0.51977354	1
22239	0.53047556	1
22240	0.5063566	1
22241	0.5292275	1
22242	0.5320174	1
22244	0.5128877	1
22245	0.5165129	1
22246	0.52101475	1
22249	0.5306294	1
22250	0.5113558	1
22251	0.5201501	1
22252	0.65569663	1
22253	0.5243558	1
22255	0.52975965	1
22257	0.5387563	1
22258	0.50267607	1
22259	0.5195571	1
22261	0.5171266	1
22262	0.51360565	1
22263	0.69455546	1
22264	0.69658756	1
22265	0.51129633	1
22266	0.515373	1
22267	0.51835096	1
22269	0.5286212	1
22270	0.57843244	1
22271	0.5845724	1
22272	0.53103125	1
22274	0.52101475	1
22275	0.5225168	1
22276	0.5840768	1
22277	0.58274764	1
22278	0.50399977	1
22279	0.5148334	1
22280	0.5292275	1
22281	0.6129977	1
22282	0.5211054	1
22283	0.53454125	1
22284	0.5179209	1
22286	0.51373094	1
22287	0.5056047	1
22291	0.5376951	1
22292	0.53455627	1
22293	0.51529956	1
22294	0.51716673	1
22295	0.51255774	1
22296	0.5008822	1
22297	0.52975965	1
22298	0.5057994	1
22299	0.5224748	1
22300	0.52101475	1
22301	0.5298298	1
22302	0.5014763	1
22303	0.5148098	1
22304	0.52101475	1
22305	0.5217149	1
22306	0.5134171	1
22307	0.5710772	1
22309	0.52187246	1
22310	0.5218231	1
22311	0.5067028	1
22312	0.53482604	1
22314	0.67084926	1
22315	0.50386477	1
22316	0.52744865	1
22317	0.6159339	1
22318	0.5448538	1
22319	0.5160434	1
22320	0.50390154	1
22321	0.5196297	1
22323	0.6098903	1
22325	0.5252789	1
22326	0.52101475	1
22327	0.52419657	1
22328	0.5186086	1
22329	0.51163054	1
22330	0.5238685	1
22331	0.50852835	1
22332	0.6072674	1
22333	0.52654433	1
22334	0.5166791	1
22335	0.5245414	1
22336	0.5056047	1
22337	0.5766004	1
22338	0.52841926	1
22339	0.5473026	1
22340	0.5263544	1
22341	0.52101475	1
22342	0.52416223	1
22343	0.5162698	1
22344	0.58798796	1
22345	0.50975406	1
22346	0.6314088	1
22347	0.5188312	1
22348	0.52101475	1
22350	0.5242688	1
22351	0.5056669	1
22352	0.52730215	1
22353	0.58274764	1
22354	0.50463027	1
22355	0.60897726	1
22356	0.5029758	1
22357	0.51343054	1
22358	0.6098903	1
22359	0.520205	1
22360	0.52101475	1
22361	0.6102065	1
22362	0.51828045	1
22363	0.5198107	1
22364	0.5107775	1
22365	0.5184306	1
22366	0.6818059	1
22367	0.50980246	1
22368	0.5217704	1
22369	0.50545317	1
22370	0.69658756	1
22371	0.53490233	1
22372	0.5115211	1
22373	0.5169904	1
22376	0.52101475	1
22377	0.52391386	1
22379	0.5107388	1
22380	0.5225007	1
22382	0.50723046	1
22383	0.51118326	1
22384	0.52101475	1
22385	0.5120756	1
22386	0.5350876	1
22387	0.6093819	1
22388	0.50748163	1
22389	0.511114	1
22392	0.53166896	1
22394	0.51556337	1
22397	0.52115387	1
22398	0.581139	1
22399	0.5140219	1
22400	0.5275817	1
22401	0.5368016	1
22402	0.526738	1
22403	0.51902443	1
22404	0.5129722	1
22405	0.52975965	1
22406	0.50433177	1
22407	0.51216763	1
22408	0.5320113	1
22409	0.5208051	1
22410	0.5310665	1
22411	0.57973087	1
22412	0.54790634	1
22413	0.5135252	1
22415	0.5158677	1
22416	0.52922136	1
22419	0.5420737	1
22420	0.53710616	1
22421	0.5838247	1
22422	0.5193644	1
22423	0.6041217	1
22424	0.5204997	1
22426	0.5953096	1
22427	0.5213926	1
22428	0.5037259	1
22429	0.5090997	1
22431	0.58274764	1
22432	0.51184034	1
22433	0.5254101	1
22435	0.5151718	1
22436	0.51716673	1
22437	0.5307434	1
22438	0.5210657	1
22439	0.6098903	1
22440	0.51214933	1
22441	0.6098903	1
22442	0.5288965	1
22444	0.5240723	1
22445	0.5054059	1
22446	0.52802634	1
22447	0.52149963	1
22448	0.5366138	1
22449	0.532906	1
22450	0.623754	1
22451	0.5039518	1
22452	0.5422693	1
22453	0.5117277	1
22454	0.5141818	1
22455	0.5047062	1
22456	0.53723955	1
22457	0.70431525	1
22458	0.5105089	1
22459	0.5126567	1
22460	0.58274764	1
22461	0.5194714	1
22462	0.5288846	1
22463	0.5199377	1
22464	0.580619	1
22465	0.5528517	1
22466	0.5162188	1
22467	0.5374639	1
22468	0.5149661	1
22470	0.51890874	1
22471	0.5281724	1
22472	0.5228884	1
22474	0.5338094	1
22475	0.5582564	1
22476	0.52606094	1
22477	0.5000641	1
22478	0.58215517	1
22479	0.5003728	1
22480	0.536507	1
22481	0.5199679	1
22482	0.51157373	1
22483	0.53532535	1
22484	0.54596287	1
22485	0.52335346	1
22486	0.520205	1
22488	0.5281724	1
22489	0.5283447	1
22490	0.52875876	1
22492	0.5400969	1
22493	0.52714527	1
22494	0.5238572	1
22495	0.5352188	1
22496	0.52101475	1
22497	0.53083444	1
22499	0.5159477	1
22500	0.51127714	1
22502	0.60559136	1
22503	0.5229494	1
22504	0.5272761	1
22505	0.5284832	1
22506	0.52672076	1
22507	0.5062735	1
22508	0.5390576	1
22509	0.6098903	1
22510	0.53350335	1
22511	0.5166991	1
22512	0.53363204	1
22514	0.5264673	1
22515	0.5214478	1
22516	0.52690107	1
22517	0.60826075	1
22518	0.5269421	1
22519	0.5849326	1
22520	0.5081463	1
22521	0.5263475	1
22522	0.58942175	1
22523	0.52883345	1
22524	0.5012619	1
22525	0.52876437	1
22526	0.525826	1
22527	0.60860956	1
22528	0.5086791	1
22529	0.5147131	1
22530	0.5236665	1
22531	0.5206484	1
22532	0.51493067	1
22533	0.5225168	1
22534	0.5148323	1
22535	0.5008822	1
22536	0.6107756	1
22537	0.51218385	1
22539	0.5433699	1
22540	0.53208864	1
22542	0.5207628	1
22543	0.53004354	1
22544	0.5179209	1
22545	0.53643286	1
22546	0.50604653	1
22548	0.5190085	1
22549	0.5052379	1
22550	0.5147153	1
22551	0.52101475	1
22552	0.540281	1
22554	0.5148323	1
22555	0.5056047	1
22556	0.5116043	1
22557	0.53829426	1
22558	0.59347135	1
22559	0.520205	1
22561	0.5198937	1
22562	0.52101475	1
22563	0.5225168	1
22564	0.5295671	1
22565	0.5099989	1
22566	0.5760817	1
22567	0.5182431	1
22568	0.5200963	1
22569	0.52101475	1
22570	0.5102742	1
22571	0.5166791	1
22572	0.5295671	1
22573	0.5016933	1
22574	0.5107295	1
22575	0.5286649	1
22576	0.5276139	1
22577	0.51382977	1
22578	0.52687037	1
22579	0.5198208	1
22580	0.52651316	1
22581	0.51145446	1
22582	0.6946398	1
22583	0.52101475	1
22585	0.5148098	1
22586	0.5332154	1
22587	0.52401114	1
22588	0.52026755	1
22590	0.5204817	1
22591	0.6775995	1
22592	0.5435046	1
22593	0.6050971	1
22594	0.6830504	1
22596	0.5185446	1
22597	0.54712695	1
22598	0.6045794	1
22599	0.5191559	1
22600	0.5427756	1
22601	0.5067734	1
22602	0.5200963	1
22604	0.52101475	1
22605	0.5194714	1
22607	0.694216	1
22608	0.51533437	1
22609	0.52015793	1
22610	0.5003193	1
22611	0.5127951	1
22613	0.5305036	1
22614	0.5106635	1
22615	0.5136281	1
22616	0.52101475	1
22617	0.5231548	1
22618	0.52975965	1
22619	0.5271165	1
22620	0.58727545	1
22621	0.5269367	1
22622	0.52577734	1
22623	0.5281122	1
22624	0.50712746	1
22625	0.51030153	1
22626	0.57709825	1
22627	0.5288683	1
22628	0.5112481	1
22629	0.52975965	1
22630	0.53871816	1
22631	0.52303326	1
22632	0.51711076	1
22633	0.52242625	1
22634	0.60396665	1
22635	0.51861256	1
22637	0.520831	1
22638	0.5056047	1
22639	0.52159196	1
22640	0.5212755	1
22641	0.51415944	1
22642	0.53071374	1
22643	0.50154424	1
22644	0.52242625	1
22645	0.52984774	1
22646	0.50632954	1
22647	0.51977354	1
22648	0.53204453	1
22649	0.53132206	1
22650	0.50380385	1
22651	0.6001157	1
22652	0.5131725	1
22653	0.5428563	1
22654	0.66841	1
22655	0.6069374	1
22656	0.52101475	1
22657	0.51913494	1
22658	0.5088646	1
22659	0.508967	1
22660	0.6213551	1
22661	0.524235	1
22662	0.51503783	1
22663	0.53155625	1
22664	0.5007659	1
22665	0.511404	1
22666	0.5181629	1
22667	0.50714284	1
22668	0.5151093	1
22669	0.58935964	1
22670	0.52402604	1
22671	0.5272336	1
22672	0.5429042	1
22673	0.5161411	1
22674	0.54370713	1
22675	0.5005663	1
22676	0.5102448	1
22677	0.5822281	1
22678	0.51470315	1
22679	0.5352866	1
22680	0.5213273	1
22681	0.5225709	1
22682	0.52005744	1
22683	0.5350857	1
22684	0.572233	1
22685	0.51628715	1
22686	0.51826835	1
22687	0.5025063	1
22688	0.58274764	1
22689	0.5050691	1
22690	0.5228103	1
22691	0.5352167	1
22692	0.55723256	1
22693	0.52531785	1
22694	0.60608345	1
22696	0.5287336	1
22697	0.64514565	1
22698	0.5122548	1
22699	0.5225168	1
22700	0.6103157	1
22701	0.6086531	1
22702	0.6098903	1
22703	0.5311822	1
22704	0.51999533	1
22706	0.52101475	1
22707	0.52101475	1
22709	0.6159245	1
22711	0.51471126	1
22712	0.52243775	1
22713	0.5276873	1
22714	0.5106379	1
22715	0.7173706	1
22717	0.5016933	1
22718	0.5122616	1
22719	0.51988274	1
22720	0.51796937	1
22721	0.52721953	1
22723	0.51689214	1
22725	0.5262245	1
22726	0.502935	1
22727	0.522866	1
22728	0.5157554	1
22729	0.52326506	1
22730	0.55885863	1
22731	0.5326782	1
22733	0.5474162	1
22734	0.6098903	1
22735	0.54162484	1
22736	0.50983137	1
22737	0.5127951	1
22738	0.5158811	1
22739	0.5357019	1
22741	0.5179209	1
22742	0.5139082	1
22743	0.5242191	1
22744	0.5281501	1
22745	0.5234701	1
22747	0.5198208	1
22749	0.58274764	1
22750	0.53166896	1
22751	0.5284101	1
22752	0.5655785	1
22753	0.50940245	1
22754	0.5320525	1
22755	0.5255332	1
22756	0.51616305	1
22757	0.5088387	1
22758	0.6686767	1
22759	0.5212901	1
22760	0.520205	1
22761	0.510506	1
22762	0.53166896	1
22764	0.54984283	1
22766	0.5087914	1
22767	0.53447354	1
22768	0.5234902	1
22769	0.52033377	1
22770	0.52136403	1
22771	0.516045	1
22772	0.5140922	1
22773	0.5257416	1
22774	0.52876437	1
22775	0.5087188	1
22776	0.5133061	1
22779	0.53113705	1
22780	0.5303606	1
22781	0.52353406	1
22782	0.5225787	1
22783	0.578408	1
22784	0.51411134	1
22785	0.520205	1
22786	0.6608999	1
22788	0.5214114	1
22790	0.5029397	1
22791	0.5133061	1
22792	0.52101475	1
22793	0.5008822	1
22794	0.5239721	1
22795	0.5100211	1
22796	0.5361004	1
22797	0.5179511	1
22798	0.5319629	1
22799	0.5288058	1
22800	0.53010833	1
22801	0.53857774	1
22802	0.50448185	1
22803	0.52975965	1
22804	0.540714	1
22805	0.69548476	1
22806	0.5261474	1
22807	0.6897586	1
22808	0.5114141	1
22809	0.5389713	1
22810	0.5466236	1
22811	0.5222403	1
22812	0.51872134	1
22813	0.5822281	1
22815	0.5842379	1
22817	0.51407117	1
22818	0.52799726	1
22819	0.51133525	1
22820	0.6027854	1
22821	0.5352438	1
22822	0.50269884	1
22825	0.5056047	1
22826	0.5175544	1
22827	0.5504235	1
22828	0.52198005	1
22829	0.51977354	1
22830	0.5423238	1
22831	0.52912235	1
22832	0.5056047	1
22833	0.53419393	1
22834	0.55994344	1
22836	0.5157603	1
22838	0.58318245	1
22839	0.5388449	1
22840	0.51988965	1
22841	0.54594636	1
22842	0.5350701	1
22843	0.6098903	1
22844	0.5108642	1
22846	0.5006473	1
22847	0.5094196	1
22848	0.6116754	1
22849	0.52651316	1
22850	0.52849203	1
22851	0.58350843	1
22852	0.5164741	1
22853	0.5193644	1
22854	0.5108642	1
22855	0.52101475	1
22856	0.6660171	1
22857	0.5025063	1
22858	0.5116189	1
22859	0.5140219	1
22860	0.52363664	1
22861	0.51521736	1
22863	0.5494229	1
22864	0.59743816	1
22865	0.5852702	1
22866	0.51206666	1
22867	0.5319629	1
22868	0.5206786	1
22869	0.5146318	1
22870	0.5228884	1
22871	0.5175544	1
22872	0.5180672	1
22873	0.5221219	1
22874	0.51977354	1
22878	0.52581495	1
22879	0.5071985	1
22880	0.50633156	1
22881	0.58923733	1
22882	0.5034178	1
22884	0.5451262	1
22885	0.52422416	1
22886	0.50451696	1
22887	0.5058839	1
22888	0.5284147	1
22889	0.6252699	1
22890	0.6095895	1
22891	0.51543593	1
22893	0.51858866	1
22894	0.5181799	1
22895	0.5194714	1
22896	0.520173	1
22897	0.51805186	1
22898	0.56837225	1
22899	0.5050751	1
22900	0.508913	1
22901	0.528804	1
22902	0.52422416	1
22903	0.51323	1
22904	0.5197179	1
22906	0.52101475	1
22907	0.52693003	1
22908	0.5195428	1
22909	0.52353406	1
22910	0.51977354	1
22911	0.5320533	1
22912	0.5168512	1
22913	0.6098903	1
22914	0.52975965	1
22915	0.5194986	1
22916	0.5241262	1
22917	0.50648475	1
22918	0.5234238	1
22919	0.5509573	1
22920	0.59221303	1
22921	0.5325455	1
22922	0.509929	1
22923	0.53166896	1
22925	0.53204453	1
22926	0.57747805	1
22927	0.5328161	1
22928	0.53260785	1
22929	0.5278476	1
22930	0.5342361	1
22931	0.5354337	1
22932	0.5335382	1
22935	0.52101475	1
22936	0.5310437	1
22937	0.52975965	1
22938	0.53476334	1
22939	0.50776434	1
22942	0.5165129	1
22943	0.541279	1
22944	0.51867497	1
22945	0.52287245	1
22946	0.6050899	1
22947	0.53239304	1
22948	0.5281122	1
22949	0.51893216	1
22950	0.5143997	1
22951	0.515217	1
22952	0.60518324	1
22953	0.59745485	1
22955	0.52436084	1
22956	0.5245603	1
22957	0.5228884	1
22958	0.6098903	1
22959	0.52876437	1
22960	0.52429277	1
22961	0.572421	1
22962	0.51129633	1
22963	0.5158677	1
22964	0.5148323	1
22965	0.526515	1
22966	0.5130721	1
22967	0.5998446	1
22968	0.5206994	1
22969	0.53130305	1
22970	0.5366505	1
22971	0.526914	1
22972	0.5179209	1
22973	0.52101475	1
22974	0.56630796	1
22975	0.5811314	1
22976	0.51948756	1
22977	0.6048227	1
22978	0.5193644	1
22979	0.50748163	1
22980	0.5800088	1
22981	0.5280613	1
22982	0.52531374	1
22983	0.50234586	1
22984	0.51341224	1
22985	0.5158677	1
22986	0.52056926	1
22987	0.5289575	1
22988	0.53682876	1
22989	0.5236838	1
22990	0.5040692	1
22991	0.67701477	1
22992	0.54092294	1
22993	0.5236111	1
22995	0.52214855	1
22996	0.6177665	1
22997	0.52444977	1
22998	0.5286405	1
22999	0.503044	1
23000	0.52028	1
23001	0.5312511	1
23002	0.52754015	1
23003	0.50951344	1
23004	0.53166896	1
23005	0.5215597	1
23006	0.51812285	1
23007	0.51855445	1
23008	0.5418513	1
23009	0.5242688	1
23010	0.5200864	1
23011	0.53343767	1
23012	0.51761836	1
23013	0.5030429	1
23014	0.53470254	1
23015	0.52101475	1
23016	0.59927833	1
23017	0.5307489	1
23019	0.508802	1
